"","Month","Province_State","Doses_admin_yf","People_at_least_one_dose_yf","People_fully_vaccinated_yf","Total_additional_doses_yf","Doses_admin_yf_daily","People_at_least_one_dose_yf_daily","People_fully_vaccinated_yf_daily","Total_additional_doses_yf_daily"
"647",2021-02-01,"Long Term Care (LTC) Program",154957310,0,0,0,3538109,0,0,0
"648",2021-03-01,"Long Term Care (LTC) Program",232855177,0,0,0,676424,0,0,0
"649",2021-04-01,"Long Term Care (LTC) Program",233035291,0,0,0,75297,0,0,0
"650",2021-05-01,"Long Term Care (LTC) Program",242502028,0,0,0,51803,0,0,0
"651",2021-06-01,"Long Term Care (LTC) Program",236017649,0,0,0,42539,0,0,0
"652",2021-07-01,"Long Term Care (LTC) Program",244886652,0,0,0,12980,0,0,0
"653",2021-08-01,"Long Term Care (LTC) Program",245418409,0,0,0,29518,0,0,0
"654",2021-09-01,"Long Term Care (LTC) Program",238493436,0,0,0,38348,0,0,0
"655",2021-10-01,"Long Term Care (LTC) Program",249246931,0,0,0,106435,0,0,0
"656",2021-11-01,"Long Term Care (LTC) Program",242306550,0,0,0,0,0,0,0
"657",2021-12-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"658",2022-01-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"659",2022-02-01,"Long Term Care (LTC) Program",226152780,0,0,0,0,0,0,0
"660",2022-03-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"661",2022-04-01,"Long Term Care (LTC) Program",242306550,0,0,0,0,0,0,0
"662",2022-05-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"663",2022-06-01,"Long Term Care (LTC) Program",242306550,0,0,0,0,0,0,0
"664",2022-07-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"665",2022-08-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"666",2022-09-01,"Long Term Care (LTC) Program",242306550,0,0,0,0,0,0,0
"667",2022-10-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"668",2022-11-01,"Long Term Care (LTC) Program",242306550,0,0,0,0,0,0,0
"669",2022-12-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"670",2023-01-01,"Long Term Care (LTC) Program",250383435,0,0,0,0,0,0,0
"671",2023-02-01,"Long Term Care (LTC) Program",226152780,0,0,0,0,0,0,0
"672",2023-03-01,"Long Term Care (LTC) Program",72691965,0,0,0,0,0,0,0
"673",2020-12-01,"Louisiana",276604,0,0,0,40678,0,0,0
"674",2021-01-01,"Louisiana",6356059,0,0,0,380230,0,0,0
"675",2021-02-01,"Louisiana",20262885,8437117,0,0,598473,640314,0,0
"676",2021-03-01,"Louisiana",45637037,28800149,14905590,0,900861,555597,739320,0
"677",2021-04-01,"Louisiana",71219684,41646073,30356973,0,787945,301906,497898,0
"678",2021-05-01,"Louisiana",90119835,48933324,42033882,0,374251,163492,213987,0
"679",2021-06-01,"Louisiana",96362486,51524371,45863147,0,250657,105889,153100,0
"680",2021-07-01,"Louisiana",107837774,57284409,51793020,0,294501,190901,108358,0
"681",2021-08-01,"Louisiana",121200740,66711796,55813060,0,566981,341262,213432,0
"682",2021-09-01,"Louisiana",130822703,70685761,60761290,0,310874,103012,181496,0
"683",2021-10-01,"Louisiana",145555985,76002585,67110738,2079567,360871,100214,107522,229684
"684",2021-11-01,"Louisiana",151179199,76188657,67314153,10169469,346121,80155,56955,211933
"685",2021-12-01,"Louisiana",168671263,81495136,71521447,18265840,421035,85266,64493,270305
"686",2022-01-01,"Louisiana",179928333,84326972,73511020,25121800,293210,96482,70047,164180
"687",2022-02-01,"Louisiana",168001869,77920727,67973869,25340266,128980,31337,36637,49278
"688",2022-03-01,"Louisiana",189213984,87107199,76226290,29243339,86498,24935,28187,32411
"689",2022-04-01,"Louisiana",185732588,84849725,74371987,29084037,94741,14108,14026,21584
"690",2022-05-01,"Louisiana",194781128,88075612,77230445,30654876,95751,12530,11573,19835
"691",2022-06-01,"Louisiana",191092316,85602430,75062689,30246453,71712,13697,10293,25229
"692",2022-07-01,"Louisiana",199427642,88866393,77861256,31954395,68518,12559,9529,15012
"693",2022-08-01,"Louisiana",201712160,89220361,78159279,32447198,55050,8539,8277,12014
"694",2022-09-01,"Louisiana",196455169,86589758,75865122,31654246,54474,7949,7017,7681
"695",2022-10-01,"Louisiana",206035081,89738678,78668925,33081145,124676,9268,9667,15452
"696",2022-11-01,"Louisiana",203020264,87120722,76367680,32460799,97582,7531,6229,12407
"697",2022-12-01,"Louisiana",212064488,90208597,79067560,33852825,65405,5541,4518,9043
"698",2023-01-01,"Louisiana",213586660,90353139,79180913,34070263,35699,3823,2959,5337
"699",2023-02-01,"Louisiana",193722171,81701638,71589762,30895465,21862,2705,2178,3473
"700",2023-03-01,"Louisiana",62375340,26274828,23022402,9948018,3327,465,390,537
"701",2020-12-01,"Maine",137072,0,0,0,23345,0,0,0
"702",2021-01-01,"Maine",2080400,0,0,0,108722,0,0,0
"703",2021-02-01,"Maine",6178973,2850291,0,0,200291,227192,0,0
"704",2021-03-01,"Maine",15598628,10466692,5086515,0,355631,228391,260703,0
"705",2021-04-01,"Maine",28381401,18248132,11982855,0,477578,271685,256732,0
"706",2021-05-01,"Maine",41544334,24550042,19854422,0,315029,121343,214117,0
"707",2021-06-01,"Maine",46553571,26210272,23441937,0,122887,41870,86964,0
"708",2021-07-01,"Maine",50827379,28049859,26075689,0,60957,28099,34403,0
"709",2021-08-01,"Maine",52705014,29083691,26935975,0,71025,39665,29295,0
"710",2021-09-01,"Maine",53396861,29374890,27055128,0,85759,37421,38432,0
"711",2021-10-01,"Maine",58394831,31340225,28957020,831312,147774,34285,27726,102035
"712",2021-11-01,"Maine",62998623,31923012,28812676,5617930,242876,68257,21286,154444
"713",2021-12-01,"Maine",73822759,35023944,30984244,11314850,296244,55911,49551,191634
"714",2022-01-01,"Maine",80345209,36394282,31971620,15558244,147648,36018,22883,93947
"715",2022-02-01,"Maine",75077731,33474808,29352596,15540323,47266,8233,10931,23117
"716",2022-03-01,"Maine",84257701,37216574,32744953,17753423,27681,4297,5851,13877
"717",2022-04-01,"Maine",83498240,36264890,31914898,17650623,107344,12313,9902,17494
"718",2022-05-01,"Maine",89442856,37846836,33265570,18705350,86867,11047,7822,13031
"719",2022-06-01,"Maine",88496532,36884889,32373924,18445256,49872,9848,6129,11824
"720",2022-07-01,"Maine",92797573,38451006,33620470,19381996,40972,9382,4115,7854
"721",2022-08-01,"Maine",94032281,38713693,33769445,19623566,30854,6383,4322,7030
"722",2022-09-01,"Maine",92164556,37656868,32812641,19197664,76698,6353,5712,7662
"723",2022-10-01,"Maine",99073129,39270699,34131951,20150876,149102,18935,8182,12217
"724",2022-11-01,"Maine",100227776,38598858,33254339,19876451,116289,16394,5730,11061
"725",2022-12-01,"Maine",106316953,40255581,34530486,20845785,69679,9409,5116,8703
"726",2023-01-01,"Maine",107722085,40477439,34634504,21020862,29091,5096,2529,3948
"727",2023-02-01,"Maine",97995873,36670288,31353004,19088901,19219,2971,2089,2948
"728",2023-03-01,"Maine",31581924,11800406,10087098,6148962,2703,403,300,441
"729",2020-12-01,"Maryland",183939,0,0,0,39594,0,0,0
"730",2021-01-01,"Maryland",6730743,0,0,0,436186,0,0,0
"731",2021-02-01,"Maryland",23724517,11087284,0,0,804895,860103,0,0
"732",2021-03-01,"Maryland",62194206,41752900,20463392,0,1456148,981989,1007396,0
"733",2021-04-01,"Maryland",113759756,72703793,46208829,0,1996945,1061106,1015730,0
"734",2021-05-01,"Maryland",169946568,99167715,77409628,0,1378323,555832,863359,0
"735",2021-06-01,"Maryland",194988198,108037657,94218761,0,749414,276435,490364,0
"736",2021-07-01,"Maryland",218190308,118428806,107730161,0,336498,170735,174718,0
"737",2021-08-01,"Maryland",229032813,124514559,112512278,0,386019,209782,160133,0
"738",2021-09-01,"Maryland",233371307,125951734,113958842,0,370188,151471,160685,0
"739",2021-10-01,"Maryland",255055839,134570086,122117752,3342106,534578,137575,121072,361480
"740",2021-11-01,"Maryland",268994538,134833406,120961126,21230476,944307,240126,85582,612646
"741",2021-12-01,"Maryland",309547621,147588141,129864955,40633165,1001246,218506,177070,622996
"742",2022-01-01,"Maryland",335495486,153870128,133986311,56704430,733268,193326,132418,427598
"743",2022-02-01,"Maryland",317967417,142752375,124223909,59161290,343707,75916,88580,152159
"744",2022-03-01,"Maryland",359728142,159836888,139494134,68800678,189851,48231,49012,80319
"745",2022-04-01,"Maryland",356915297,156380405,136788062,68818314,332886,43458,43494,62147
"746",2022-05-01,"Maryland",377835140,162489927,142174468,72712609,315366,32861,31507,55471
"747",2022-06-01,"Maryland",373776985,158137607,138389530,72014219,229252,39466,21125,89009
"748",2022-07-01,"Maryland",392435186,164772282,143563571,76908340,186955,39511,22896,37782
"749",2022-08-01,"Maryland",398641618,165965212,144437004,78171410,155469,30362,23923,34575
"750",2022-09-01,"Maryland",391343217,161582606,140548344,76608164,347268,39776,35415,37730
"751",2022-10-01,"Maryland",418950422,168273583,146459309,80523829,489685,42878,38237,47033
"752",2022-11-01,"Maryland",420199478,164270549,142922232,79511435,400539,42877,34345,48324
"753",2022-12-01,"Maryland",443466402,170735502,148469178,83335584,255818,27465,21697,33348
"754",2023-01-01,"Maryland",449084254,171423226,149007770,84169755,126642,17645,13911,22083
"755",2023-02-01,"Maryland",408225675,155219539,134889126,76477478,60119,9878,7720,10577
"756",2023-03-01,"Maryland",131501606,49940190,43395549,24633541,11389,1800,1506,2006
"757",2020-12-01,"Massachusetts",462980,0,0,0,65160,0,0,0
"758",2021-01-01,"Massachusetts",8508084,0,0,0,481922,0,0,0
"759",2021-02-01,"Massachusetts",29950603,14858166,0,0,1137259,1194345,0,0
"760",2021-03-01,"Massachusetts",81076858,54322686,24718187,0,1851477,1122643,1275456,0
"761",2021-04-01,"Massachusetts",145359481,93533903,56094566,0,2551350,1497128,1186462,0
"762",2021-05-01,"Massachusetts",222348316,131888741,97000308,0,1927730,751242,1217018,0
"763",2021-06-01,"Massachusetts",254345808,141832685,119814818,0,811012,279585,557678,0
"764",2021-07-01,"Massachusetts",278669245,152662994,134261966,0,307064,155688,165494,0
"765",2021-08-01,"Massachusetts",288057080,158035169,138529029,0,329592,186558,139751,0
"766",2021-09-01,"Massachusetts",288829071,157957902,138431623,0,321878,145883,135433,0
"767",2021-10-01,"Massachusetts",312522876,168145154,146945875,3643475,640601,189964,121568,426386
"768",2021-11-01,"Massachusetts",330063942,171208794,145522369,23146770,1162041,383492,102181,685079
"769",2021-12-01,"Massachusetts",382883924,188774184,156470258,48455085,1394831,341222,239060,847774
"770",2022-01-01,"Massachusetts",418322382,198418972,161390588,70258620,921525,288571,124127,534232
"771",2022-02-01,"Massachusetts",395004557,184780601,148761403,72219514,359263,97177,82819,146921
"772",2022-03-01,"Massachusetts",445205479,206839199,166489085,83188091,170750,63816,38925,73704
"773",2022-04-01,"Massachusetts",438879064,201960592,162415478,82525779,396404,66768,53856,70046
"774",2022-05-01,"Massachusetts",465563907,210681490,169377635,87270113,351323,60311,44626,60797
"775",2022-06-01,"Massachusetts",458992451,205427313,164997725,86252254,229918,54424,30591,63163
"776",2022-07-01,"Massachusetts",480234380,214066337,171258306,90704116,188514,56951,23157,39269
"777",2022-08-01,"Massachusetts",486258436,215685060,172170965,91920402,145002,37986,26915,31629
"778",2022-09-01,"Massachusetts",476537638,210054904,167538238,90039218,406762,67347,51872,54182
"779",2022-10-01,"Massachusetts",510728356,219794934,175201518,95192621,659797,100096,68284,76042
"780",2022-11-01,"Massachusetts",514779278,216001249,171531953,94629134,583778,100040,54311,76433
"781",2022-12-01,"Massachusetts",545521695,225608218,178605502,99680663,370246,67988,39333,54787
"782",2023-01-01,"Massachusetts",553670211,227161188,179471427,100945684,178537,34406,19806,30028
"783",2023-02-01,"Massachusetts",503887474,205965934,162545633,91856966,81250,19356,10159,15808
"784",2023-03-01,"Massachusetts",162342946,66299028,52294250,29600448,14759,4017,1789,2991
"785",2020-12-01,"Michigan",307196,0,0,0,53943,0,0,0
"786",2021-01-01,"Michigan",12493975,0,0,0,868480,0,0,0
"787",2021-02-01,"Michigan",43535321,18773655,0,0,1323273,1444239,0,0
"788",2021-03-01,"Michigan",100504169,65215647,32771285,0,2083361,1356786,1661102,0
"789",2021-04-01,"Michigan",172912555,108274000,72074556,0,2694843,1417908,1457382,0
"790",2021-05-01,"Michigan",246916032,141341658,116518733,0,1663379,647720,1084982,0
"791",2021-06-01,"Michigan",271940450,150266302,133638934,0,724192,263884,489703,0
"792",2021-07-01,"Michigan",297737346,161570134,148600024,0,374663,166612,180009,0
"793",2021-08-01,"Michigan",309234699,167721475,153504190,0,393663,216108,167163,0
"794",2021-09-01,"Michigan",311476708,168001789,153930067,0,424982,173502,176797,0
"795",2021-10-01,"Michigan",341923663,178071741,163732302,5540959,863800,125789,124905,654233
"796",2021-11-01,"Michigan",362860063,178537400,161920786,32756648,1151196,273326,96991,791783
"797",2021-12-01,"Michigan",416181741,193272609,172982175,61402715,1359701,251713,234416,907556
"798",2022-01-01,"Michigan",445850535,199336563,178089299,80875422,729474,171406,137783,453658
"799",2022-02-01,"Michigan",418975225,183620332,164286460,82198289,504732,94163,105524,250021
"800",2022-03-01,"Michigan",476500093,205633546,184344745,97657483,242034,48787,49720,136398
"801",2022-04-01,"Michigan",469993541,200080047,179588336,96780342,400864,32687,37491,59974
"802",2022-05-01,"Michigan",496833246,207739867,186679707,101711725,319464,30221,32511,53193
"803",2022-06-01,"Michigan",487966321,201758689,181405593,99832649,192006,25065,23201,47002
"804",2022-07-01,"Michigan",508522156,209186459,187980438,104259780,83479,17164,9774,21185
"805",2022-08-01,"Michigan",514332159,210102318,188649965,105549156,246246,37283,28911,54633
"806",2022-09-01,"Michigan",504220647,204268976,183305288,103470958,357878,33976,29279,42607
"807",2022-10-01,"Michigan",538047134,212244718,190509740,108529431,610777,36377,35012,58694
"808",2022-11-01,"Michigan",538578836,206519990,185406635,106947800,452398,30535,27720,55205
"809",2022-12-01,"Michigan",566549253,214114123,192225821,111842107,281020,21121,18573,38509
"810",2023-01-01,"Michigan",572315911,214593056,192631334,112669809,114560,11200,9293,18304
"811",2023-02-01,"Michigan",519444781,194095480,174213517,102187750,59869,7268,6074,10822
"812",2023-03-01,"Michigan",167248094,62423977,56027973,32900129,9949,1301,1140,2017
"813",2020-12-01,"Minnesota",302658,0,0,0,48428,0,0,0
"814",2021-01-01,"Minnesota",6825617,0,0,0,437422,0,0,0
"815",2021-02-01,"Minnesota",24625340,11302116,0,0,836438,888433,0,0
"816",2021-03-01,"Minnesota",62619030,41362594,20172470,0,1379792,864868,1031750,0
"817",2021-04-01,"Minnesota",106746635,67126823,44873047,0,1591411,867928,859121,0
"818",2021-05-01,"Minnesota",152469797,88748695,71028637,0,1116724,443560,705137,0
"819",2021-06-01,"Minnesota",169125092,94281930,82561595,0,425044,140220,296823,0
"820",2021-07-01,"Minnesota",185162508,101054391,92427082,0,237688,109040,136921,0
"821",2021-08-01,"Minnesota",192792395,105566611,95600754,0,300922,168421,119515,0
"822",2021-09-01,"Minnesota",195549560,106113670,96617988,0,274633,97316,127554,0
"823",2021-10-01,"Minnesota",214324980,112417571,103163126,3790989,552839,93899,97610,436123
"824",2021-11-01,"Minnesota",232436026,113283057,104283763,23104076,950293,202160,136910,601028
"825",2021-12-01,"Minnesota",271473023,123009945,112385497,44688968,984242,152201,178300,661882
"826",2022-01-01,"Minnesota",292134222,126726317,115865847,58407992,541833,119271,92905,341659
"827",2022-02-01,"Minnesota",274430344,116853791,106839127,58829052,224376,44692,64377,105564
"828",2022-03-01,"Minnesota",308878136,130313527,119794226,67407136,108503,20464,28805,50161
"829",2022-04-01,"Minnesota",304711689,126688848,116637045,66605574,296939,19801,22796,44263
"830",2022-05-01,"Minnesota",323874289,131518822,121185158,70124344,262361,18941,19521,41831
"831",2022-06-01,"Minnesota",319927288,127761859,117765921,69090205,184146,18933,15562,42549
"832",2022-07-01,"Minnesota",335333911,132829228,122101327,72476029,147339,30241,11923,28793
"833",2022-08-01,"Minnesota",340490731,133706901,122638680,73535379,137268,22472,18216,31860
"834",2022-09-01,"Minnesota",334053690,130095425,119221692,72093509,285167,27106,22965,33346
"835",2022-10-01,"Minnesota",358814817,135278217,124008529,75638064,515060,28441,26524,42913
"836",2022-11-01,"Minnesota",363151066,131906927,120865441,74737114,428582,28636,24029,48203
"837",2022-12-01,"Minnesota",385162105,136966284,125448545,78462555,266542,19595,16069,35670
"838",2023-01-01,"Minnesota",390347422,137398599,125803306,79203323,105059,10652,9008,16828
"839",2023-02-01,"Minnesota",355071020,124390853,113863152,71962448,67799,8576,6884,12007
"840",2023-03-01,"Minnesota",114442034,40023787,36632641,23187792,10048,1373,1202,1959
"841",2020-12-01,"Mississippi",92981,0,0,0,14037,0,0,0
"842",2021-01-01,"Mississippi",2990507,0,0,0,208450,0,0,0
"843",2021-02-01,"Mississippi",11117788,5190550,0,0,370966,401141,0,0
"844",2021-03-01,"Mississippi",27446169,17907026,8902463,0,543759,323423,439203,0
"845",2021-04-01,"Mississippi",41588528,25146874,17561138,0,428216,190561,253247,0
"846",2021-05-01,"Mississippi",52253486,29990643,23663730,0,204094,95626,114970,0
"847",2021-06-01,"Mississippi",55105854,31310741,25326726,0,136966,64535,76796,0
"848",2021-07-01,"Mississippi",63251550,34662002,30369190,0,243278,107662,142453,0
"849",2021-08-01,"Mississippi",71298845,39934645,33179162,0,297650,195470,96214,0
"850",2021-09-01,"Mississippi",79537255,43464365,36723326,0,330153,112948,169538,0
"851",2021-10-01,"Mississippi",89233962,47145808,41185279,1106111,200141,57113,66921,121552
"852",2021-11-01,"Mississippi",92838452,47273631,41431448,5718983,201917,49905,36475,118268
"853",2021-12-01,"Mississippi",102952565,50561378,43990224,9890176,208420,47196,34690,114887
"854",2022-01-01,"Mississippi",110567199,52489351,45350266,14155160,281353,81329,57539,154561
"855",2022-02-01,"Mississippi",104221696,48728936,42114079,14825323,90111,22360,26928,32692
"856",2022-03-01,"Mississippi",117345204,54455857,47252579,17108620,46829,13585,16401,18038
"857",2022-04-01,"Mississippi",115003719,53033015,46094123,17000253,58693,9946,10227,13411
"858",2022-05-01,"Mississippi",120711030,55093321,47918286,17959753,55676,8636,7945,11509
"859",2022-06-01,"Mississippi",118282761,53552589,46583936,17710622,37434,9117,6875,17821
"860",2022-07-01,"Mississippi",123410080,55649441,48377183,18857297,50553,9923,8612,12059
"861",2022-08-01,"Mississippi",125281727,55995405,48710927,19293532,48244,9155,9781,11237
"862",2022-09-01,"Mississippi",122168192,54389951,47335195,18864934,31749,5917,5210,5059
"863",2022-10-01,"Mississippi",127593038,56358862,49092735,19690499,56243,5131,6145,7649
"864",2022-11-01,"Mississippi",125522105,54717628,47665215,19311460,58879,4993,4117,7588
"865",2022-12-01,"Mississippi",131143686,56671275,49362985,20148479,44401,4157,3501,5976
"866",2023-01-01,"Mississippi",132104430,56772341,49444180,20282515,25108,3052,2364,3633
"867",2023-02-01,"Mississippi",119857187,51351749,44715787,18399938,12801,1959,1466,2089
"868",2023-03-01,"Mississippi",38596529,16517352,14381074,5926269,2680,474,314,501
"869",2020-12-01,"Missouri",452597,0,0,0,66540,0,0,0
"870",2021-01-01,"Missouri",6580003,0,0,0,341901,0,0,0
"871",2021-02-01,"Missouri",22842558,10203078,0,0,869646,805542,0,0
"872",2021-03-01,"Missouri",58693224,37171095,17795915,0,1203380,744561,899208,0
"873",2021-04-01,"Missouri",98610560,59279354,39246438,0,1465759,748251,755870,0
"874",2021-05-01,"Missouri",135542335,75886618,60049659,0,724725,289205,452343,0
"875",2021-06-01,"Missouri",146461160,80062651,67347749,0,409991,156206,270978,0
"876",2021-07-01,"Missouri",163107441,88426049,76206320,0,365590,236092,149093,0
"877",2021-08-01,"Missouri",176783329,96752869,81942743,0,487319,248805,232169,0
"878",2021-09-01,"Missouri",183508873,99061156,85654958,0,357935,134280,178543,0
"879",2021-10-01,"Missouri",202518142,106223702,93020817,2810480,509055,127321,117310,335265
"880",2021-11-01,"Missouri",213030836,107183220,92749354,15391200,558257,163197,64916,325638
"881",2021-12-01,"Missouri",242103302,116522965,99339154,28580779,728138,172816,134018,426972
"882",2022-01-01,"Missouri",257078436,120739831,102096586,37334156,392448,137347,79176,221347
"883",2022-02-01,"Missouri",240167172,111722503,94095011,37827449,170619,46156,48185,70908
"884",2022-03-01,"Missouri",269895956,124771289,105351184,43523389,97378,26770,28626,42484
"885",2022-04-01,"Missouri",265245646,121470071,102754016,43224959,187194,24013,28677,34271
"886",2022-05-01,"Missouri",279447567,126188929,106954576,45625201,153009,19210,21011,30187
"887",2022-06-01,"Missouri",274584511,122638903,104070447,45082552,121391,18607,17814,35786
"888",2022-07-01,"Missouri",287207574,127446068,108064024,47575213,126675,27671,17770,26699
"889",2022-08-01,"Missouri",291373796,128268386,108691920,48444556,102407,20678,18007,22575
"890",2022-09-01,"Missouri",284854213,124702312,105684508,47431857,160065,21730,21765,22043
"891",2022-10-01,"Missouri",302216272,129636992,110113703,50039147,308423,27229,31585,41084
"892",2022-11-01,"Missouri",302343047,126350201,107493625,49812496,275748,26681,26390,41667
"893",2022-12-01,"Missouri",318598719,131224735,111704022,52460742,155229,18194,16517,25653
"894",2023-01-01,"Missouri",321731095,131621217,112068272,53001231,69578,9518,9403,12665
"895",2023-02-01,"Missouri",292005694,119106571,101431878,48133843,32913,6003,5017,6095
"896",2023-03-01,"Missouri",94029713,38317803,32629583,15503595,7237,1632,1258,1443
"897",2020-12-01,"Montana",119228,0,0,0,15240,0,0,0
"898",2021-01-01,"Montana",1583952,0,0,0,84032,0,0,0
"899",2021-02-01,"Montana",4949272,2317423,0,0,171803,183889,0,0
"900",2021-03-01,"Montana",12165783,7803343,4020780,0,233844,135079,195804,0
"901",2021-04-01,"Montana",19449747,11722756,8221288,0,245465,113288,141556,0
"902",2021-05-01,"Montana",25338244,14223116,11801157,0,116738,51164,71757,0
"903",2021-06-01,"Montana",27098107,14922601,12977768,0,65703,25512,42576,0
"904",2021-07-01,"Montana",29621662,16053472,14455795,0,38814,18566,21467,0
"905",2021-08-01,"Montana",30834680,16816142,14924434,0,47641,29195,17467,0
"906",2021-09-01,"Montana",31641487,17157174,15156294,0,66694,27997,26900,0
"907",2021-10-01,"Montana",35207321,18483464,16383549,626676,105580,23294,21984,74118
"908",2021-11-01,"Montana",37823812,18677308,16421913,3638697,128716,29935,14370,84665
"909",2021-12-01,"Montana",43132522,20236438,17593760,6186116,123788,25279,23446,70960
"910",2022-01-01,"Montana",45687261,20824441,18088688,7646121,60800,18244,13123,33831
"911",2022-02-01,"Montana",42596950,19201548,16641960,7590007,29783,7708,7370,12556
"912",2022-03-01,"Montana",47842972,21427839,18611784,8675620,15219,3700,4443,6508
"913",2022-04-01,"Montana",47030471,20850401,18134808,8585345,34409,3878,3977,6192
"914",2022-05-01,"Montana",49666319,21657851,18851616,9043462,31620,3563,3411,5203
"915",2022-06-01,"Montana",48834761,21056118,18332071,8892218,19947,3044,2795,5842
"916",2022-07-01,"Montana",50998773,21857976,19020924,9352441,22770,4224,2604,4286
"917",2022-08-01,"Montana",51629390,21978037,19107871,9473805,12175,2569,2302,2640
"918",2022-09-01,"Montana",50512387,21375452,18573136,9269645,24011,3802,2838,3362
"919",2022-10-01,"Montana",53684651,22213247,19303758,9736263,68910,5187,4494,7400
"920",2022-11-01,"Montana",53710796,21669613,18810632,9645925,46500,5095,3690,7207
"921",2022-12-01,"Montana",56546012,22498093,19513952,10137495,20596,2412,1718,3389
"922",2023-01-01,"Montana",57199066,22568714,19563889,10241023,19884,2046,1436,3082
"923",2023-02-01,"Montana",51978522,20422215,17697884,9299219,7510,957,727,1184
"924",2023-03-01,"Montana",16742352,6568843,5692271,2994881,2328,275,247,382
"925",2020-12-01,"Nebraska",187485,0,0,0,24162,0,0,0
"926",2021-01-01,"Nebraska",2808809,0,0,0,143114,0,0,0
"927",2021-02-01,"Nebraska",8104369,3584566,0,0,276698,294145,0,0
"928",2021-03-01,"Nebraska",21247177,13707591,6927232,0,472727,290880,347883,0
"929",2021-04-01,"Nebraska",35808511,22101052,14807290,0,496042,248297,278395,0
"930",2021-05-01,"Nebraska",48852550,27381283,23043404,0,281599,99765,188939,0
"931",2021-06-01,"Nebraska",53104927,28911960,25866298,0,165680,64692,103417,0
"932",2021-07-01,"Nebraska",58817820,31516338,29112680,0,78375,42685,37906,0
"933",2021-08-01,"Nebraska",61927742,33407721,30309939,0,120896,68978,46974,0
"934",2021-09-01,"Nebraska",63450206,33922539,30963583,0,107686,38903,53190,0
"935",2021-10-01,"Nebraska",69645449,36076863,33266336,1062110,168925,31277,31048,123182
"936",2021-11-01,"Nebraska",73800132,36215218,32962745,6239202,222012,53033,18777,148436
"937",2021-12-01,"Nebraska",84892947,39169082,35268691,12027358,298953,51437,51245,192485
"938",2022-01-01,"Nebraska",91107040,40481406,36391905,15920113,148036,42599,31285,88815
"939",2022-02-01,"Nebraska",85353830,37403691,33614552,15995471,75277,15080,19364,29599
"940",2022-03-01,"Nebraska",96062406,41717379,37628004,18302716,54366,10464,13009,28166
"941",2022-04-01,"Nebraska",94967194,40668485,36761762,18489545,69728,6921,7960,10955
"942",2022-05-01,"Nebraska",100110096,42215604,38196542,19393382,47118,4924,5041,7483
"943",2022-06-01,"Nebraska",98385154,41012314,37116110,19058159,50420,7111,5236,16315
"944",2022-07-01,"Nebraska",102867986,42606985,38488289,20130443,46640,8076,5282,10355
"945",2022-08-01,"Nebraska",104565963,42883620,38704781,20524933,38832,6729,5860,10069
"946",2022-09-01,"Nebraska",102215824,41687915,37618674,20080022,63940,7422,6852,7500
"947",2022-10-01,"Nebraska",108291729,43286046,39082152,21005184,78011,5468,5330,7561
